material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T09:10:26,
Metallförpackningar,3,2023-11-28T11:38:22,
Pappersförpackningar,5,2023-12-30T07:41:27,2024-06-08T00:00:00
Tidningar,13,2023-11-21T13:38:27,
Plastförpackningar,16,2023-12-31T12:14:24,
Ofärgade glasförpackningar,18,2023-12-30T21:38:12,
Färgade glasförpackningar,19,2023-12-30T21:38:12,
