material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-11-13T12:19:03,2023-11-20T00:00:00
Metallförpackningar,3,,2023-12-13T00:00:00
Pappersförpackningar,5,2023-11-11T08:07:00,2023-11-21T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-11-04T09:02:00,2023-11-20T00:00:00
Ofärgade glasförpackningar,18,,
Färgade glasförpackningar,19,,
