material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T06:53:50,
Metallförpackningar,3,2023-12-29T09:08:06,
Pappersförpackningar,5,2023-12-29T16:14:54,2023-12-31T00:00:00
Tidningar,13,2023-12-21T09:12:43,
Plastförpackningar,16,2023-12-29T08:32:41,
Ofärgade glasförpackningar,18,2023-12-25T10:45:00,
Färgade glasförpackningar,19,2023-12-25T10:45:00,
