material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T08:39:04,
Metallförpackningar,3,2023-12-21T15:36:56,
Pappersförpackningar,5,2023-12-31T08:17:19,
Tidningar,13,2023-10-19T06:26:46,
Plastförpackningar,16,2023-12-30T07:09:22,2024-05-02T00:00:00
Ofärgade glasförpackningar,18,2023-03-01T08:19:56,
Färgade glasförpackningar,19,2023-03-01T08:19:56,
