material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T12:01:20,
Metallförpackningar,3,2023-10-19T08:34:12,
Pappersförpackningar,5,2023-12-28T07:50:02,
Tidningar,13,2023-12-27T12:51:10,
Plastförpackningar,16,2023-12-27T18:33:44,
Ofärgade glasförpackningar,18,2023-12-18T12:27:57,
Färgade glasförpackningar,19,2023-12-18T12:27:57,
