material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T12:31:28,
Metallförpackningar,3,2023-11-07T07:34:43,
Pappersförpackningar,5,2023-12-29T09:25:21,
Tidningar,13,2023-12-21T11:01:15,
Plastförpackningar,16,2023-12-29T09:25:21,
Ofärgade glasförpackningar,18,2023-03-22T08:24:18,
Färgade glasförpackningar,19,2023-03-22T08:24:18,
