material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-26T08:30:39,
Pappersförpackningar,5,2023-12-26T08:18:02,2024-06-18T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-26T13:52:17,2024-06-19T00:00:00
Ofärgade glasförpackningar,18,2023-11-01T16:54:25,
Färgade glasförpackningar,19,2023-11-01T16:54:25,
