material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T09:22:10,2023-12-28T00:00:00
Metallförpackningar,3,2023-12-08T10:14:13,
Pappersförpackningar,5,2023-12-25T15:07:18,2023-12-28T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-21T15:05:00,2023-12-28T00:00:00
Ofärgade glasförpackningar,18,2023-12-27T15:30:01,
Färgade glasförpackningar,19,2023-12-27T15:30:01,
