material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T08:23:53,
Metallförpackningar,3,2023-12-06T06:23:50,
Pappersförpackningar,5,2023-12-31T12:39:40,
Tidningar,13,2024-01-04T17:23:29,
Plastförpackningar,16,2023-12-29T07:22:59,
Ofärgade glasförpackningar,18,2023-09-19T10:01:28,
Färgade glasförpackningar,19,2023-09-19T10:01:28,
