material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-06T07:33:22,2023-12-10T00:00:00
Metallförpackningar,3,2023-10-02T13:19:09,2023-12-28T00:00:00
Pappersförpackningar,5,2023-12-06T08:15:57,2023-12-13T00:00:00
Tidningar,13,2023-11-02T17:45:02,
Plastförpackningar,16,2023-12-06T17:33:28,2023-12-20T00:00:00
Ofärgade glasförpackningar,18,2023-12-08T13:34:59,
Färgade glasförpackningar,19,2023-11-23T16:50:05,
