material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T10:24:31,
Metallförpackningar,3,2023-12-30T10:57:58,
Pappersförpackningar,5,2023-12-31T09:41:20,2024-05-07T00:00:00
Tidningar,13,2023-12-26T10:41:01,
Plastförpackningar,16,2023-12-29T14:04:04,
Ofärgade glasförpackningar,18,2023-12-24T10:04:35,
Färgade glasförpackningar,19,2023-12-24T10:04:35,
