material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T13:47:12,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-19T08:59:03,
Pappersförpackningar,5,2023-12-25T18:15:16,2023-12-27T00:00:00
Tidningar,13,2023-12-26T12:59:57,
Plastförpackningar,16,2023-12-26T15:10:02,2023-12-27T00:00:00
Ofärgade glasförpackningar,18,2023-12-19T16:13:24,
Färgade glasförpackningar,19,2023-12-19T16:13:24,
