material,materialid,senaktivitet,nastaaktivitet
Städning,0,2012-12-18T11:04:00,
Metallförpackningar,3,2023-12-27T09:16:12,
Pappersförpackningar,5,2023-12-30T06:05:33,
Tidningar,13,2023-12-26T14:50:26,
Plastförpackningar,16,2023-12-26T08:32:30,
Ofärgade glasförpackningar,18,2023-12-21T14:09:46,
Färgade glasförpackningar,19,2023-12-21T14:09:46,
