material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T10:43:55,
Metallförpackningar,3,2023-12-19T11:05:02,
Pappersförpackningar,5,2023-12-29T15:17:02,
Tidningar,13,2022-12-27T09:57:52,
Plastförpackningar,16,2023-12-25T09:21:56,
Ofärgade glasförpackningar,18,2023-12-12T12:53:14,
Färgade glasförpackningar,19,2023-12-12T12:53:14,
