material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T11:15:33,2023-12-28T00:00:00
Metallförpackningar,3,2023-12-21T09:12:10,
Pappersförpackningar,5,2023-12-27T10:25:16,
Tidningar,13,2023-12-27T09:35:51,
Plastförpackningar,16,2023-12-20T09:31:28,
Ofärgade glasförpackningar,18,2023-11-22T08:29:10,
Färgade glasförpackningar,19,2023-11-22T08:29:10,
