material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T11:20:55,
Metallförpackningar,3,2023-12-19T06:22:13,
Pappersförpackningar,5,2023-12-29T07:08:49,
Tidningar,13,2023-07-11T08:53:00,
Plastförpackningar,16,2023-12-19T17:57:47,
Ofärgade glasförpackningar,18,2023-09-23T10:32:06,
Färgade glasförpackningar,19,2023-09-23T10:32:06,
