material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T09:05:21,
Metallförpackningar,3,2023-12-08T08:03:08,
Pappersförpackningar,5,2023-12-29T11:35:37,
Tidningar,13,,
Plastförpackningar,16,2023-12-25T19:38:11,
Ofärgade glasförpackningar,18,2023-12-28T07:28:45,
Färgade glasförpackningar,19,2023-12-28T07:28:45,
