material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T13:38:29,2023-12-30T00:00:00
Metallförpackningar,3,2023-12-07T15:33:30,
Pappersförpackningar,5,2023-12-29T11:55:15,2023-12-30T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-29T11:26:18,
Ofärgade glasförpackningar,18,2023-12-04T12:23:22,
Färgade glasförpackningar,19,2023-12-04T12:23:22,
