material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T11:32:39,
Metallförpackningar,3,2023-12-13T11:12:31,
Pappersförpackningar,5,2023-12-31T08:51:06,
Tidningar,13,2022-11-30T11:08:12,
Plastförpackningar,16,2023-12-26T08:49:44,
Ofärgade glasförpackningar,18,2023-12-07T13:52:45,
Färgade glasförpackningar,19,2023-12-07T13:52:45,
