material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-18T07:44:12,2023-12-22T00:00:00
Metallförpackningar,3,2023-10-05T20:45:39,
Pappersförpackningar,5,2023-12-19T20:02:08,2023-12-22T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-19T20:02:08,2023-12-26T00:00:00
Ofärgade glasförpackningar,18,2023-12-19T20:02:08,
Färgade glasförpackningar,19,2023-12-19T20:02:08,
