material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-11-15T13:15:45,2023-12-13T00:00:00
Pappersförpackningar,5,2022-01-25T07:24:51,
Tidningar,13,,
Plastförpackningar,16,2022-01-25T10:53:41,
Ofärgade glasförpackningar,18,2023-11-28T11:36:47,
Färgade glasförpackningar,19,2023-11-28T11:36:47,
