material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T12:04:41,
Metallförpackningar,3,2023-12-07T12:27:53,
Pappersförpackningar,5,2023-12-29T12:10:39,
Tidningar,13,2023-11-30T12:33:51,
Plastförpackningar,16,2023-12-31T17:19:34,2024-06-12T00:00:00
Ofärgade glasförpackningar,18,2023-12-17T17:03:30,
Färgade glasförpackningar,19,2023-12-17T17:03:30,
