material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-11-30T09:26:15,2023-12-14T00:00:00
Metallförpackningar,3,2023-09-15T15:11:35,
Pappersförpackningar,5,2023-11-24T09:44:39,2023-12-08T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-11-24T09:44:39,2023-12-08T00:00:00
Ofärgade glasförpackningar,18,2023-10-13T09:02:19,
Färgade glasförpackningar,19,2023-08-18T11:19:21,
