material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T08:46:52,
Metallförpackningar,3,2023-12-13T12:42:37,
Pappersförpackningar,5,2023-12-30T13:22:48,2024-06-17T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-28T18:00:29,2024-06-20T00:00:00
Ofärgade glasförpackningar,18,2023-12-04T14:15:24,
Färgade glasförpackningar,19,2023-12-04T14:15:24,
