material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-28T16:45:27,
Pappersförpackningar,5,2023-12-30T11:08:00,2024-05-19T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-26T10:41:42,2024-05-21T00:00:00
Ofärgade glasförpackningar,18,2023-12-27T16:03:09,
Färgade glasförpackningar,19,2023-12-27T16:03:09,
