material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-10-23T07:47:03,2023-10-26T00:00:00
Metallförpackningar,3,2023-10-24T15:08:58,2023-11-03T00:00:00
Pappersförpackningar,5,2023-10-25T07:02:32,2023-10-26T00:00:00
Tidningar,13,2023-10-19T06:46:06,
Plastförpackningar,16,2023-10-25T13:40:58,2023-10-29T00:00:00
Ofärgade glasförpackningar,18,2023-01-04T12:45:10,
Färgade glasförpackningar,19,2023-01-04T12:45:10,
