material,materialid,senaktivitet,nastaaktivitet
Städning,0,2024-01-08T13:26:28,
Metallförpackningar,3,2023-12-26T19:39:54,
Pappersförpackningar,5,2023-12-30T18:44:33,2024-06-14T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-30T11:17:46,
Ofärgade glasförpackningar,18,2023-12-12T15:43:17,
Färgade glasförpackningar,19,2023-12-12T15:43:17,
