material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T07:35:23,
Metallförpackningar,3,2023-12-28T08:29:43,
Pappersförpackningar,5,2023-12-25T17:38:31,
Tidningar,13,2022-12-07T11:42:31,
Plastförpackningar,16,2023-11-23T10:12:47,
Ofärgade glasförpackningar,18,2023-07-25T09:46:07,
Färgade glasförpackningar,19,2023-07-25T09:46:07,
