material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T12:22:51,
Metallförpackningar,3,2023-10-17T07:25:50,
Pappersförpackningar,5,2023-12-28T15:53:24,
Tidningar,13,,
Plastförpackningar,16,2023-12-26T14:35:30,
Ofärgade glasförpackningar,18,2023-09-05T13:43:43,
Färgade glasförpackningar,19,2023-09-05T13:43:43,
