material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T06:40:11,
Metallförpackningar,3,2023-12-20T08:05:33,
Pappersförpackningar,5,2023-12-31T06:53:14,
Tidningar,13,2022-11-01T07:36:39,
Plastförpackningar,16,2023-12-28T08:57:11,
Ofärgade glasförpackningar,18,2023-12-21T11:26:35,
Färgade glasförpackningar,19,2023-12-21T11:26:35,
