material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T10:55:58,
Metallförpackningar,3,2023-11-21T11:58:50,
Pappersförpackningar,5,2023-12-20T12:05:51,
Tidningar,13,,
Plastförpackningar,16,2023-12-21T11:21:52,
Ofärgade glasförpackningar,18,2022-02-24T19:34:18,
Färgade glasförpackningar,19,2022-02-24T19:34:18,
