material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T08:28:06,2023-12-30T00:00:00
Metallförpackningar,3,2023-12-26T14:42:21,
Pappersförpackningar,5,2023-12-29T13:12:08,
Tidningar,13,2023-12-28T08:48:03,
Plastförpackningar,16,2023-12-28T12:22:07,
Ofärgade glasförpackningar,18,2023-11-01T18:40:19,
Färgade glasförpackningar,19,2023-11-01T18:40:19,
