material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-20T06:48:55,
Pappersförpackningar,5,2023-12-29T11:22:42,
Tidningar,13,2022-11-29T10:15:11,
Plastförpackningar,16,2023-12-28T10:25:37,
Ofärgade glasförpackningar,18,2023-11-03T09:13:52,
Färgade glasförpackningar,19,2023-11-03T09:13:52,
