material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T07:56:05,
Metallförpackningar,3,2023-12-29T07:38:35,
Pappersförpackningar,5,2023-12-31T11:45:26,
Tidningar,13,,
Plastförpackningar,16,2023-12-28T06:04:17,
Ofärgade glasförpackningar,18,2023-12-20T14:11:46,
Färgade glasförpackningar,19,2023-12-20T14:11:46,
