material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T08:08:54,2023-12-31T00:00:00
Metallförpackningar,3,2023-12-28T10:00:42,
Pappersförpackningar,5,2023-12-29T15:14:15,2023-12-30T00:00:00
Tidningar,13,2023-12-08T12:04:24,
Plastförpackningar,16,2023-12-28T14:19:18,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-12-27T15:58:38,
Färgade glasförpackningar,19,2023-12-27T15:58:38,
