material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-26T10:31:07,
Pappersförpackningar,5,2023-12-25T09:16:26,
Tidningar,13,2023-10-19T12:46:18,
Plastförpackningar,16,2023-12-20T11:18:52,
Ofärgade glasförpackningar,18,2023-06-23T11:00:46,
Färgade glasförpackningar,19,2023-06-23T11:00:46,
