material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T06:21:30,
Metallförpackningar,3,2023-12-28T08:21:02,
Pappersförpackningar,5,2023-12-31T07:57:19,
Tidningar,13,2023-10-11T12:23:55,
Plastförpackningar,16,2023-12-29T10:12:28,
Ofärgade glasförpackningar,18,2023-11-20T13:50:29,
Färgade glasförpackningar,19,2023-11-20T13:50:29,
