material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T14:31:31,
Metallförpackningar,3,2023-12-13T12:03:40,
Pappersförpackningar,5,2023-12-30T08:49:59,
Tidningar,13,2022-01-09T17:56:08,
Plastförpackningar,16,2023-12-29T14:34:00,
Ofärgade glasförpackningar,18,2023-12-18T11:29:53,
Färgade glasförpackningar,19,2023-12-18T11:29:53,
