material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T08:38:17,
Metallförpackningar,3,2023-11-30T11:42:37,
Pappersförpackningar,5,2023-12-30T08:34:41,2024-05-20T00:00:00
Tidningar,13,2023-12-28T13:22:43,
Plastförpackningar,16,2023-12-29T15:55:27,
Ofärgade glasförpackningar,18,2023-12-30T21:21:29,
Färgade glasförpackningar,19,2023-12-30T21:21:29,
