material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T17:12:28,2023-12-30T00:00:00
Metallförpackningar,3,2023-11-23T14:11:51,
Pappersförpackningar,5,2023-12-29T13:49:16,2023-12-31T00:00:00
Tidningar,13,2023-12-15T11:29:26,
Plastförpackningar,16,2023-12-28T06:52:05,
Ofärgade glasförpackningar,18,2023-12-27T05:30:26,
Färgade glasförpackningar,19,2023-12-27T05:30:26,
