material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-20T10:53:11,2024-07-03T00:00:00
Pappersförpackningar,5,2023-12-28T11:09:43,
Tidningar,13,2023-11-22T08:03:07,
Plastförpackningar,16,2023-12-19T11:41:48,
Ofärgade glasförpackningar,18,2023-11-27T08:40:24,
Färgade glasförpackningar,19,2023-11-27T08:40:24,
