material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T10:30:04,2023-12-29T00:00:00
Metallförpackningar,3,2023-11-07T10:06:13,
Pappersförpackningar,5,2023-12-24T13:53:21,2023-12-25T00:00:00
Tidningar,13,2023-12-14T17:19:09,
Plastförpackningar,16,2023-12-20T09:44:23,2023-12-27T00:00:00
Ofärgade glasförpackningar,18,2023-12-18T14:25:57,
Färgade glasförpackningar,19,2023-12-18T14:25:57,
