material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T09:50:48,
Metallförpackningar,3,2023-10-10T11:15:23,
Pappersförpackningar,5,2023-12-31T11:48:04,
Tidningar,13,2023-11-22T11:23:38,
Plastförpackningar,16,2023-12-26T18:32:07,
Ofärgade glasförpackningar,18,2023-12-05T19:20:28,
Färgade glasförpackningar,19,2023-12-05T19:20:28,
