material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T11:05:49,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-26T18:58:02,
Pappersförpackningar,5,2023-12-27T09:46:13,2023-12-29T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-26T10:37:01,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-12-26T10:51:59,
Färgade glasförpackningar,19,2023-12-26T10:51:59,
