material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T08:23:47,
Metallförpackningar,3,2023-10-10T13:23:37,
Pappersförpackningar,5,2023-12-31T14:43:06,
Tidningar,13,,
Plastförpackningar,16,2023-12-26T16:26:58,2024-05-14T00:00:00
Ofärgade glasförpackningar,18,2023-11-06T12:12:12,
Färgade glasförpackningar,19,2023-11-06T12:12:12,
