material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T12:48:26,
Metallförpackningar,3,2023-09-20T07:12:35,
Pappersförpackningar,5,2023-12-27T07:04:37,
Tidningar,13,2022-11-08T14:12:21,
Plastförpackningar,16,2023-12-19T06:52:30,
Ofärgade glasförpackningar,18,2023-10-26T09:09:51,
Färgade glasförpackningar,19,2023-10-26T09:09:51,
