material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T07:34:27,
Metallförpackningar,3,2023-11-08T06:19:38,
Pappersförpackningar,5,2023-12-30T06:37:11,
Tidningar,13,2023-06-20T13:24:35,
Plastförpackningar,16,2023-12-26T06:35:03,
Ofärgade glasförpackningar,18,2023-12-13T11:46:37,
Färgade glasförpackningar,19,2023-12-13T11:46:37,
