material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T10:00:31,
Metallförpackningar,3,2023-12-12T07:51:44,
Pappersförpackningar,5,2023-12-30T09:18:26,
Tidningar,13,,
Plastförpackningar,16,2023-12-29T18:14:19,
Ofärgade glasförpackningar,18,2023-12-29T18:14:19,
Färgade glasförpackningar,19,2023-12-29T18:14:19,
