material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-27T14:16:22,
Pappersförpackningar,5,2023-12-13T14:22:57,
Tidningar,13,2023-02-27T18:52:53,
Plastförpackningar,16,2023-12-19T10:53:06,
Ofärgade glasförpackningar,18,2023-06-20T13:24:37,
Färgade glasförpackningar,19,2023-06-20T13:24:37,
