material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-27T08:08:02,
Pappersförpackningar,5,2023-12-30T08:43:44,
Tidningar,13,,
Plastförpackningar,16,2023-12-26T10:03:22,
Ofärgade glasförpackningar,18,2023-11-15T12:45:47,
Färgade glasförpackningar,19,2023-11-15T12:45:47,
