material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T13:31:57,2023-12-31T00:00:00
Metallförpackningar,3,2023-12-25T15:44:26,
Pappersförpackningar,5,2023-12-29T15:11:10,2023-12-30T00:00:00
Tidningar,13,2023-12-25T07:18:05,
Plastförpackningar,16,2023-12-29T17:16:08,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-12-29T09:13:18,
Färgade glasförpackningar,19,2023-12-29T09:13:18,
