material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T08:55:48,
Metallförpackningar,3,2023-09-07T06:15:25,
Pappersförpackningar,5,2023-12-30T14:50:04,2024-05-14T00:00:00
Tidningar,13,2023-09-07T06:15:25,
Plastförpackningar,16,2023-12-29T10:16:28,2024-05-14T00:00:00
Ofärgade glasförpackningar,18,2023-12-20T14:00:11,
Färgade glasförpackningar,19,2023-12-20T14:00:11,
