material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-20T10:01:57,
Pappersförpackningar,5,2023-12-29T15:36:26,
Tidningar,13,,
Plastförpackningar,16,2023-12-28T13:11:00,
Ofärgade glasförpackningar,18,2023-11-24T10:23:58,
Färgade glasförpackningar,19,2023-11-24T10:23:58,
