material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T14:47:52,
Metallförpackningar,3,2023-12-02T08:59:36,
Pappersförpackningar,5,2023-12-31T09:34:23,
Tidningar,13,2023-07-25T11:17:38,
Plastförpackningar,16,2023-12-28T08:04:59,
Ofärgade glasförpackningar,18,2023-12-21T08:51:56,
Färgade glasförpackningar,19,2023-12-21T08:51:56,
