material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T15:44:10,2023-12-26T00:00:00
Metallförpackningar,3,2023-12-20T16:12:10,
Pappersförpackningar,5,2023-12-21T09:52:02,2023-12-23T00:00:00
Tidningar,13,2023-12-20T15:42:02,
Plastförpackningar,16,2023-12-22T09:06:35,
Ofärgade glasförpackningar,18,2023-11-14T06:49:47,
Färgade glasförpackningar,19,2023-11-14T06:49:47,
