material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-15T09:31:04,2023-12-18T00:00:00
Metallförpackningar,3,2023-11-17T19:47:46,
Pappersförpackningar,5,2023-11-23T11:59:17,2023-12-21T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-06T10:59:59,2023-12-27T00:00:00
Ofärgade glasförpackningar,18,2023-10-24T10:47:15,
Färgade glasförpackningar,19,2023-10-24T10:47:15,
