material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T03:47:16,
Metallförpackningar,3,2023-11-16T16:19:22,
Pappersförpackningar,5,2023-12-31T12:13:58,2024-06-02T00:00:00
Tidningar,13,2023-09-21T18:20:26,
Plastförpackningar,16,2023-12-23T15:17:15,
Ofärgade glasförpackningar,18,2023-12-19T16:22:33,
Färgade glasförpackningar,19,2023-12-19T16:22:33,
