material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T08:57:56,
Metallförpackningar,3,2023-12-08T08:14:37,
Pappersförpackningar,5,2023-12-29T11:18:56,
Tidningar,13,,
Plastförpackningar,16,2023-12-26T14:38:06,
Ofärgade glasförpackningar,18,2023-12-28T07:16:07,
Färgade glasförpackningar,19,2023-12-28T07:16:07,
