material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-09-05T13:40:54,
Pappersförpackningar,5,2023-12-28T11:53:06,
Tidningar,13,,
Plastförpackningar,16,2023-11-20T12:03:36,
Ofärgade glasförpackningar,18,2023-07-13T19:06:50,
Färgade glasförpackningar,19,2023-07-13T19:06:50,
