material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T09:16:52,2024-06-02T00:00:00
Metallförpackningar,3,2023-12-20T12:43:47,2024-06-05T00:00:00
Pappersförpackningar,5,2023-12-31T10:51:55,
Tidningar,13,,
Plastförpackningar,16,2023-12-29T07:07:14,
Ofärgade glasförpackningar,18,2023-12-29T06:54:52,
Färgade glasförpackningar,19,2023-12-29T06:54:52,
