material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-07-11T15:55:46,
Pappersförpackningar,5,2023-12-30T07:51:02,
Tidningar,13,2024-01-03T09:08:21,
Plastförpackningar,16,2023-12-29T10:24:18,
Ofärgade glasförpackningar,18,2023-12-14T12:50:09,
Färgade glasförpackningar,19,2023-12-14T12:50:09,
