material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T09:21:07,
Metallförpackningar,3,2023-12-26T06:42:45,
Pappersförpackningar,5,2023-12-29T11:44:49,
Tidningar,13,,
Plastförpackningar,16,2023-12-28T06:00:56,2024-06-13T00:00:00
Ofärgade glasförpackningar,18,2023-12-19T09:59:49,
Färgade glasförpackningar,19,2023-12-19T09:59:49,
