material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T10:34:48,2023-12-26T00:00:00
Metallförpackningar,3,2023-10-03T10:44:30,
Pappersförpackningar,5,2023-12-18T08:54:05,2023-12-25T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-18T11:22:37,2023-12-25T00:00:00
Ofärgade glasförpackningar,18,2023-07-20T15:35:33,
Färgade glasförpackningar,19,2023-07-20T15:35:33,
