material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-19T17:19:21,
Metallförpackningar,3,2023-12-21T10:21:36,
Pappersförpackningar,5,2023-11-27T17:30:24,
Tidningar,13,2022-08-02T10:14:02,
Plastförpackningar,16,2023-12-15T09:08:28,
Ofärgade glasförpackningar,18,2023-11-07T07:00:43,
Färgade glasförpackningar,19,2023-11-07T07:00:43,
